Voie par ordre alpha des voies,Voie par ordre alpha des noms,Type de voie,Arrt de Lyon (actuel),Arrondissement ou commune d'origine,Validité,Création et modifications,Historique de la voie,Sources,Origine du nom de la voie,Tenant,Aboutissant,Thématiques,Domanialité,Code INSEE,Code FUV,Code FUV actu,Code FANTOIR
Impasse Meunier,Meunier (impasse),IMPASSE,3e,,Historique,Attestée en 1903 et déclassée avant 1999.,A été dénommée passage Meunier.,Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 4S/189,Nom du propriétaire des terrains.,Rue Baraban,,Urbanisme/Histoire locale/Personnalité,,69383.0,27701.0,,6903834750Y
Impasse Monsieur,Monsieur (impasse),IMPASSE,3e,,Historique,Attestée en 1853 et renommée avant 1889.,A changé de dénomination avant 1889 : est devenue l'impasse Molière.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Le titre ""Monsieur"" était réservé au frère cadet du roi.",,,Monarchie,,,,,
Impasse Montbrillant,Montbrillant (impasse),IMPASSE,3e,,Historique,Attestée en 1885 et renommée avant 1936.,A changé de dénomination avant 1936 : est devenue le passage Feuillat.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Le nom viendrait d'un domaine ou d'un propriétaire de terrains.,,,Urbanisme/Histoire locale,,,,,
Impasse Pelletier,Pelletier (impasse),IMPASSE,4e,,Historique,,Doit correspondre à la rue Pelletier actuelle.,,Nom d'un propriétaire des terrains.,,,Urbanisme/Histoire locale/Personnalité,,,,,
Impasse Pré-Gaudry,Pré-Gaudry (impasse),IMPASSE,7e,3e,Historique,Attestée en 1901 et supprimée en 2018.,,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,Rue Pré-Gaudry,,Histoire locale,Privé,69387.0,28511.0,,6903875693F
Impasse Ranvier,Ranvier (impasse),IMPASSE,8e,,Historique,Dénommée en 1969.,A changé de dénomination : est devenue le passage Ranvier.,Délibération du Conseil municipal du 5 mai 1969. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Louis-Antoine Ranvier, histologiste, professeur d'anatomie générale au Collège de France. Né à Lyon le 2 octobre 1835, mort à Thélys le 22 mars 1922.",Rue Genton,Rue du professeur-Ranvier,Médecine/Histologie/Anatomie/Enseignement supérieur/Personnalité,,69388.0,30063.0,,
Impasse Raymond,Raymond (impasse),IMPASSE,8e,,Historique,Attestée en 1919 et renommée en 1974.,A changé de dénomination en 1974 : est devenue la rue Denis.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
4S/347",Inconnue.,,,,,,,,
Impasse Rochon,Rochon (impasse),IMPASSE,3e,,Historique,Attestée en 1901.,A été absorbée par la rue Alfred-de-Vigny en 1928.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de 1901.",Nom d'un propriétaire des terrains.,,,Urbanisme/Histoire locale/Personnalité,,,,,
Impasse Saint-Alban,Saint-Alban (impasse),IMPASSE,8e,7e,Historique,Attestée en 1885.,"A changé de dénomination en 1935 : est devenue la rue Professeur-Calmette.
Un fragment a changé de dénomination en 1976 : est devenu la rue Professeur-Renaut.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Liste de voies privées de 1885.","La chapelle Saint-Alban, la plus ancienne église de la rive gauche, fut démolie en 1971. Il ne faut pas la confondre avec l'actuelle église Notre-Dame de Saint-Alban.",,,Religion/Personnalité,,,,,
Impasse Saint-Amour,Saint-Amour (impasse),IMPASSE,3e,,Historique,Attestée en 1883 et déclassée en 1997.,,Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 315W,"Le château de Saint-Amour, élevé au XVIe siècle, appartint à la famille Rachais.",Rue Saint-Amour,,Histoire locale/Urbanisme/Personnalité,,69383.0,27709.0,,6903836225B
Impasse Saint-Benoît,Saint-Benoît (impasse),IMPASSE,1er,,Historique,,A changé de dénomination avant 1955 : est devenue l'impasse Gonin.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Les religieuses bénédictines fondèrent le couvent de Saint-Benoît en 1658.,,,Religion/Personnalité,,,,,
Impasse Saint-Bruno,Saint-Bruno (impasse),IMPASSE,1er,,Historique,Attestée en 1860.,A été absorbée par la rue Saint-Bruno.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Annuaire de 1860.","Saint-Bruno est le fondateur, au XIe siècle, de l'ordre des Chartreux dont le monastère lyonnais a occupé une bonne partie de ce versant de colline à partir de 1585.",Rue des Chartreux,,Religion/Personnalité,,,,,
Impasse Saint-Clair,Saint-Clair (impasse),IMPASSE,4e,La Croix-Rousse,Historique,Attestée de 1817 à 1850.,"A changé de dénomination en 1850 : est devenue la montée Saint-Clair.
A changé de dénomination : est devenue l'impasse du Boulevard.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Délibération du Conseil Municipal de la Croix-Rousse du 21 septembre 1817.","La chapelle Saint-Clair, dépendant d'une recluserie, s'élevait au bord du Rhône.",,,Religion/Personnalité,,,,,
Impasse Sainte-Élisabeth,Sainte-Élisabeth (impasse),IMPASSE,6e,,Historique,Attestée de 1874 à 1955.,A changé de dénomination en 1955 : est devenue l'impasse Garibaldi.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,Rue Garibaldi,,Religion/Personnalité/Femme,,,,,
Impasse Saint-Fulbert,Saint-Fulbert (impasse),IMPASSE,8e,,Historique,Attestée en 1868.,,"Fiches préparatoires de Vanario.
Annuaire de 1868.","Le quartier de Monplaisir a été dédié à tous les saints préférés du lotisseur, le comte de Tournelles.",,,Religion/Histoire locale/Urbanisme,,,,,
Impasse Saint-Louis,Saint-Louis (impasse),IMPASSE,9e,Saint-Rambert-l'Île-Barbe,Historique,,A changé de dénomination : est devenue l'impasse Saint-Loup.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Forme erronée pour Saint-Loup. Il y avait une église Saint-Loup datant des XIe et XIIe siècles à l’emplacement de la propriété qui conserve ce nom et quelques ruines de l'édifice religieux.,,,Religion/Personnalité,,69389.0,29002.0,,6903896425T
Impasse Saint-Marcel,Saint-Marcel (impasse),IMPASSE,1er,,Historique,Attesté de 1792 à 1887.,"A changé de dénomination en 1887 : est devenue l'impasse Sergent-Blandan.
""Lorsque cette maison appartenait aux religieux Augustins, l'allée était un passage privé fermé par une porte. Mais lorsque la Nation a vendu cet immeuble, elle a formellement stipulé que le passage serait public à perpétuité conformément au plan de distribution arrêté par le district de Lyon le 6 août 1792..."" (Rapport du Voyer du 10 mars 1866)",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.,La chapelle Saint-Marcel se dressait en cet endroit.,,,Religion/Personnalité,,,,,
Impasse Saint-Simon,Saint-Simon (impasse),IMPASSE,9e,,Historique,Attestée de 2003 à 2015.,,Délibération du Conseil municipal du 17 Novembre 2003.,"Il semble que Saint-Simon ait désigné le quartier, quelques mètres plus au sud, l’avenue Sidoine-Apollinaire s’est appelée chemin de Saint-Just-à-Saint-Simon. Les disciples de Saint-Simon, dont le père Enfantin qui avait repris sa doctrine, sont venus en mission à Lyon en 1831.",,,Religion/Economie/Personnalité,Privé,69389.0,34747.0,,
Impasse Saint-Victorien,Saint-Victorien (impasse),IMPASSE,3e,,Historique,Attestée en 1885 et renommée en 1975.,A changé de dénomination en 1975 : est devenue la rue Louis-Jasseron.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Liste des voies privées de 1885.","Gouverneur de Carthage, mort en 484.",,,Religion/Personnalité,,69383.0,27706.0,27905.0,6903836575G
Impasse Simonnet,Simonnet (impasse),IMPASSE,3e,,Historique,Attestée en 1936.,A changé de dénomination avant 1955 : est devenue l'impasse Lacombe.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan 4S/221",Nom du propriétaire des terrains.,,,Urbanisme/Histoire locale/Personnalité,,,,,
Impasse Varichon,Varichon (impasse),IMPASSE,8e,,Historique,Attestée en 1919.,A été absorbée par la rue Varichon.,"Fiches préparatoires de Vanario.
Plan 4S/349.",Inconnue.,,,,,,,,
La Voie-Verte,Voie-Verte (la),VOIE VERTE,5e,,Historique,,A été la voie de chemin de fer de Saint-Just à Mornand.,,"Long cheminement, sous la verdure, traverse le quartier de Champvert.",,,Espaces verts,,,,,
Mail de Fontenay,Fontenay (mail de),MAIL,7e,,Historique,Créé en 2000 et renommé en 2005.,A changé de dénomination en 2005 : est devenu l'allée de Fontenay.,Délibération du Conseil municipal du 3 juillet 2000. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Ce chemin longe le dos de l'École Normale Supérieure Lettres et Sciences Humaines, il honore la ville de Fontenay-aux-Roses, en région parisienne, dans laquelle cette école a commencé à former les jeunes destinées à devenir institutrices. L'école  a déménagé à Lyon en l'an 2000, préparant désormais à l'agrégation.",,,Enseignement supérieur,,,,,
Montée aux Chasottes,Chasottes (montée aux),MONTEE,5e,,Historique,,Nom donné à la montée des Chazeaux.,,Inconnue.,,,,,,,,
Montée Berna,Berna (montée),MONTEE,4e,,Historique,Dénommée sans suite en 1877.,"A été dénommée montée Bonaparte de 1853 à 1878.
A changé de dénomination en 1878 : est devenue la montée Hoche.","Vœu du Conseil Municipal du 20 février 1877 mais non approuvé par l'autorité supérieure.
Fiches préparatoires de Vanario.","Jean-Charles Berna est l'un des fondateurs à Lyon de la société d'instruction ""primaire"".
Né à Mayence, en 1779, riche manufacturier de soie à la Sauvagère, près de l'ïle-Barbe. Mort à Lyon le 27 mai 1832.",,,Soie/Personnalité,,,,,
Montée Bonaparte,Bonaparte (montée),MONTEE,4e,,Historique,Attestée en 1853 et renommée en 1878.,"A été dénommée Montée-du-Fort-Saint-Jean de 1824 à 1853.
A été dénommée sans suite montée Berna en 1877.
A changé de dénomination en 1878 : est devenue la montée Hoche.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Napoléon Bonaparte, Premier Consul, Empereur des Français. Né le 15 août 1769 à Ajaccio et mort le 5 mai 1821 sur l'île Sainte-Hélène.",,,Consulat/Premier Empire/Personnalité,,,,,
Montée Chaumais,Chaumais (montée),MONTEE,4e,La Croix-Rousse,Historique,Attesté de 1842 à 1850.,"A changé de dénomination en 1850 : est devenue la rue Chaumais.
A changé de dénomination en 1923 : est devenue la rue Jean-Jullien.",2S/720,"Propriétaire du terrain, entrepreneur de bâtiments, qui demeurait rue Janin en 1838.",,,Histoire locale/Personnalité,,,,,
Montée de Beauregard,Beauregard (montée de),MONTEE,5e,,Historique,Attestée en 1550 et renommée en 1740.,A changé de dénomination en 1740 : est devenue la montée du Gourguillon.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
DD/56 bis, p.61",Vient probablement de la beauté du point de vue (ancien).,,,Topographie,,,,,
Montée de Fourvière,Fourvière (montée de),MONTEE,5e,,Historique,Renommée en 1996.,A changé de dénomination en 1996 : est devenue la montée Cardinal-Decourtray.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Le nom de Fourvière vient du latin ""Forum vetus"", ou ""Vieux forum"" : le premier construit à Lugdunum.",Rue Cléberg,Place de Fourvière,Antiquité/Religion,,69385.0,28172.0,33753.0,6903852835H
Montée de Gratte-Cul,Gratte-Cul (montée de),MONTEE,5e,,Historique,Attestée en 1411 et renommée avant 1821.,"A changé de dénomination en 1821 : est devenue la montée des Anges.
A changé de dénomination en 1933 : est devenue la montée Nicolas-de-Lange.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
40II fonds Louis Carriot.",Inconnue.,,,Humour/Histoire locale,,,,,
Montée de la Dargoire,Dargoire (montée de la),MONTEE,9e,Saint-Rambert-l'Île-Barbe,Historique,Attestée en 1840 et renommée en 1944.,"A été dénommée rue Roger-Salengro de 1936 à 1940.
A changé de dénomination en 1944 : est devenue la rue Pierre-Baizet.",Délibération du Conseil municipal de Saint-Rambert du 8 avril 1840. Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,,,,,,,,
Montée de la Glacière,Glacière (montée de la),MONTEE,1er,,Historique,Attestée en 1789 et renommée en 1854.,"A été dénommée rue de la Côte-du-Griffon en 1740.
A été absorbée en 1854 par la rue Romarin.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1789 p. 11.",Il existait une glacière souterraine au n° 13.,,,Géologie,,,,,
Montée de la Roche,Roche (montée de la),MONTEE,5e,,Historique,Attestée en 1745.,Nom donné à la montée de la Chana.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Almanach de 1745.",En référence aux roches granitiques dans ce secteur.,,,Géographie/Géologie,,,,,
Montée de la Tourette.,Tourette (montée de la),MONTEE,1er,,Historique,Attestée en 1812.,A changé de dénomination : est devenue la rue de la Tourette.,315W,La famille Claret de Fleurieu de la Tourette possédait une propriété à proximité. Jacques-Annibal Claret de Fleurieu de la Tourette avait été prévôt des marchands de Lyon de 1740 à 1745.,,,Politique/Prévôt des marchands,,,,,
Montée de Saint-Cyr,Saint-Cyr (montée de),RUE,9e,Saint-Rambert-l'Île-Barbe,Historique,Attestée en 1808 et renommée en 1953.,A changé de dénomination en 1953 : est devenue la rue des Docteurs-Cordier.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Délibération du Conseil Municipal de Saint-Rambert du 5 juillet 1808 (Permission pour un balcon)",Voie qui menait à Saint-Cyr-au-Mont-d'Or.,,,Géographie,,,,,
Montée des Anges,Anges (montée des),MONTEE,5e,,Historique,Attestée de 1821 à 1933.,"A été dénommée montée de Gratte-Cul en 1411.
A changé de dénomination en 1933 : est devenue la montée Nicolas-de-Lange.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,Rue de Montauban,Place de Fourvière,Religion,,,,,
Montée des Boulevards,Boulevards (montée des),MONTEE,1er / 4e,La Croix-Rousse,Historique,Attestée en 1831.,"Fragment du chemin de ronde des Remparts-de-Saint-Clair.
A changé de dénomination : est devenue la montée du Boulevards.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Tire son nom des remparts de la Croix-Rousse. Le mot Boulevard vient du néerlandais et signifie rempart.,Place Bellevue,Montée Bonafous,Fortifications,,,,,
Montée des Capucins,Capucins (montée des),MONTEE,5e,,Historique,Attestée en 1680 et renommée en 1854.,"A été dénommée rue Confort au XVIe siècle.
A changé de dénomination est devenue un fragment de la rue des Carmes-Déchaussés.
A changé de dénomination en 1854 : est devenue la montée des Carmes-Déchaussés.","Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
DD/56 bis p. 42-43.",Nom venant de l'implantation des moines Capucins qui établirent deux couvents sur ce secteur en 1575 et 1622.,,,Religion,,,,,
Montée des Colinettes,Colinettes (montée des),MONTEE,1er,,Historique,Attestée en 1680.,Nom donné à la montée Saint-Sébastien.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Monastère des dames de Sainte-Élisabeth, dites Colinettes, du nom de la fondatrice de la Communauté, la marquise de Coligny (1665).",,,Religion,,,,,
Montée des Fantasques,Fantasques (montée des),MONTEE,1er,,Historique,Attestée en 1780.,Nom donné à la montée Saint-Sébastien.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Inconnue. On lit dans l'Almanach de Lyon de 1745 : ""On nomme ce chemin ainsi parce que c'est un endroit fort écarté, servant de promenoir à des gens d'un caractère particulier, qui veulent éviter la compagnie"".",,,Histoire locale,,,,,
Montée des Récollets,Récollets (montée des),MONTEE,5e,,Historique,Attestée en 1680.,A changé de dénomination : est devenue la montée Saint-Barthélemy.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 70-71.",Cette branche de l'ordre franciscain établit son couvent dans la montée en 1622.,,,Religion,,,,,
Montée des Sables,Sables (montée des),MONTEE,3e,,Historique,,"Fragment de la grande rue de Monplaisir jusqu'en 1928.
A changé de dénomination : est devenue l'avenue Rockefeller.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Le nom provient des carrières de sable qui existaient dans le quartier.,,,Industrie/Bâtiment,,,,,
Montée du Clos-Riondel,Clos-Riondel (montée du),MONTEE,1er,,Historique,Attestée en 1853 et renommée en 1858.,"A changé de dénomination en 1858 : est devenue la montée du Mont-Sauvage.
A changé de dénomination en 1945 : est devenue la montée Lieutenant-Allouche.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Louis Riondel, propriétaire du terrain, né en 1770 aux Chères (Rhône), décédé à Lyon le 18 mars 1831.",,,Histoire locale/Urbanisme/Personnalité,,,,,
Montée du Fort-Saint-Jean,Fort-Saint-Jean (montée du),MONTEE,4e,,Historique,Dénommée en 1824 et renommée vers 1853.,"A changé de dénomination vers 1853 : est devenue la montée Bonaparte.
A été dénommée sans suite montée Berna en 1877.
A changé de dénomination en 1878 : est devenue la montée Hoche.",Délibération du Consei Municipal du 28 mai 1824. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Fort construit sous François 1er, reconstruit sous Louis-Philippe.",,,Fortifications,,,,,
Montée du Grand-Choulans,Grand-Choulans (montée du),MONTEE,5e,,Historique,Attestée en 1833.,A été absorbée par la montée des Génovéfains.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Voie qui desservait le hameau de Choulans.,,,Géographie,,,,,
Montée du Griffon,Griffon (montée du),RUE,1er,,Historique,Attestée en 1550.,A changé de dénomination : est devenue la rue du Griffon.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1550, plan scénographique de la Ville de Lyon (1S/165)","L'enseigne de l'immeuble n° 13 de la rue du Griffon, volée, portait un griffon : animal fabuleux, doté d'un corps de lion, d'une tête et d'ailes d'aigle.",Place Croix-Paquet,Place Louis-Pradel,Histoire locale/Commerce,,,,,
Montée du Mont-Sauvage,Mont-Sauvage (montée du),MONTEE,1er,,Historique,Dénommée en 1858 et renommée en 1946.,"A été dénommée montée du Clos-Riondel jusqu'en 1858.
A changé de dénomination en 1945 : est devenue la montée Lieutenant-Allouche.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Nom d'un lieu-dit.,Rue Saint-François-d'Assise,Rue du Bon-Pasteur,Urbanisme/Histoire locale,,,,,
Montée du Petit-Choulans,Petit-Choulans (montée du),CHEMIN,5e,,Historique,Attesté en 1818.,"Est devenu un fragment du chemin de Choulans, la rue Joseph-Ernest-Vial et la rue des Tourelles.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Le nom de Choulans ou Cholan désignait une maison forte et un hameau qui se situaient en-dessous du bourg de Saint-Just.,,,Histoire locale/Urbanisme,,,,,
Montée du Tire-Cul,Tire-Cul (montée du),MONTEE,5e,,Historique,Attestée en 1550 et renommée en 1846.,A changé de dénomination en 1846 : est devenue la montée des Chazeaux.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1550, plan scénographique de la Ville de Lyon (1S/165)",La raideur de la pente explique assez le nom.,,,Topographie,,,,,
Montée d'Yzeron,Yzeron (montée d'),MONTEE,5e,,Historique,Renommée en 1604.,A changé de dénomination en 1604 : est devenue la montée du Change.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),S'écrit aussi Iseron.,,,Géographie,,,,,
Montée Justin-Godart,Justin-Godart (montée),MONTEE,4e,,Historique,Dénommée en 1962 et renommée en 2018.,"A été dénommée montée Rey jusqu'en 1962.
A changé de dénomination en 2018 : est devenue la rue Justin-Godart.",Délibération du Conseil municipal du 8 octobre 1962. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Avocat, conseiller municipal, député, ministre, maire provisoire de Lyon en 1944. Né à Lyon (6e) le 26 novembre 1871, mort à Paris (7e) le 13 décembre 1956.",Rue de Belfort,Montée Bonafous,Politique/Maire de Lyon/Ministre/Député/Personnalité,,,,,
Montée Masson,Masson (montée),MONTEE,9e,Saint-Rambert-l'Île-Barbe,Historique,Renommée en 1964.,A changé de dénomination en 1964 : est devenue la rue Louis-Bouquet.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,,,,,,,,
Montée Mazagran,Mazagran (montée),MONTEE,4e,,Historique,Attestée en 1853 et renommée en 1952.,"A été dénommée impasse Janin et rue Joinville jusqu'en 1853.
A changé de dénomination en 1952 : est devenue la montée Georges-Kubler.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
2S/357 et 2S/720.","Le siège de Mazagran a lieu du 3 au 6 février 1840 à Mazagran, village de la région de Mostaganem, en Algérie.",,,Colonisation/Algérie,,,,,
Montée Rey,Rey (montée),MONTEE,4e,La Croix-Rousse,Historique,Attestée en 1827 et renommée en 1962.,"Un fragment a changé de dénomination en 1924 : est devenu la montée Rater.
A changé de dénomination en 1962 : est devenue la montée Justin-Godart.
A changé de dénomination en 2018 : est devenue la rue Justin-Godart.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1827, p. 57.","Jacques Rey, propriétaire qui fit ouvrir la montée. Né à Lyon (la Platière) le 24 mars 1781.",,,Urbanisme/Histoire locale/Personnalité,,,,,
Montée Saint-Clair,Saint-Clair (montée),MONTEE,4e,La Croix-Rousse,Historique,Dénommée en 1850.,"A été dénommée impasse Saint-Clair de 1817 à 1850.
A changé de dénomination : est devenue l'impasse du Boulevard.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Délibération du Conseil Municipal de la Croix-Rousse du 9 novembre 1850.","La chapelle Saint-Clair, dépendant d'une recluserie, s'élevait au bord du Rhône.",,,Religion/Personnalité,,,,,
Montée Sathonay,Sathonay (montée),MONTEE,1er,,Historique,Créée en 1863 et renommée en 1866.,A changé de dénomination en 1866 : est devenue la montée de l'Amphitéâtre.,Délibération du Conseil municipal du 13 novembre 1863. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Nicolas-Marie-Jean-Claude Fay de Sathonay, né le 7 novembre 1762 à Lyon (paroisse d'Ainay), décédé à Lyon le 27 août 1812. Maire de Lyon de 1805 à 1812.",,,Politique/Personnalité,,,,,
Nouveau chemin des Charpennes,Charpennes (nouveau chemin des),CHEMIN,3e / 6e,La Guillotière,Historique,Attesté en 1830 et renommé en 1842.,"A changé de dénomination en 1842 : est devenu la rue des Charpennes.
A changé de dénomination en 1854 : est devenu la rue Moncey.
Un fragment a changé de dénomination en 1912 : est devenu la rue Juliette-Récamier.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Le nom de Charpennes dériverait de ce que, primitivement, les terrains de cette section étaient couverts de bois de charmes ou charmilles "". En effet, en Dauphiné, le mot charpet, dérivé de l'ancien français charpe, lui-même dérivé du latin carpinus, désignait cet arbre ; on trouve fréquemment le nom de Charpenay dans les départements voisins du Rhône.",,,Histoire locale,,,,,
Passage Bayard,Bayard (passage),PASSAGE,2e,,Historique,Attesté en 1955.,,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Pierre Terrail, seigneur de Bayard, dit le chevalier sans peur et sans reproche, est né à Pontcharra, château de Bayard, entre 1473 et 1476 et mort le 30 avril 1524 à Romagno Sesia (Italie).",,,Chevalerie/Renaissance/Personnalité,,,,,
Passage Bellecombe,Bellecombe (passage),PASSAGE,6e,,Historique,Attesté en 1885 et absorbé en 1904.,A été absorbé par la rue Desgranges vers 1904.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Tire son nom du chemin qui menait à la ferme de Belle Combe.,Rue des Prés,Impasse Bellecombe,Histoire locale,,,,,
Passage Benoît,Benoît (passage),PASSAGE,4e,,Historique,Attesté en 1880 et renommé en 1912.,A changé de dénomination en 1912 : est devenu la rue Bournes.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
4S/69",Nom d'un propriétaire du terrain.,,,Urbanisme,,,,,
Passage Boileau,Boileau (passage),PASSAGE,6e,,Historique,Renommé en 1884.,A changé de dénomination en 1884 : est devenu la rue Amédée-Bonnet.,"Fiches préparatoires de Vanario.
Indicateur Henry, 1920, p.11.","Écrivain, né le 1er novembre 1636 à Paris, il y est mort le 13 mars 1711.",,,Littérature/Personnalité,,,,,
Passage Bouvier,Bouvier (passage),PASSAGE,3e,,Historique,Attesté en 1885 et renommé avant 1947.,A changé de dénomination avant 1947 : est devenu le passage Édouard-Aynard.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Claude-Antoine Bouvier, né à Lyon (3e) le 17 avril 1894. Par son testament du 1er avril 1894, a institué légataires universels les pauvres du troisième arrondissement.",,,Bienfaisance/Personnalité,,,,,
Passage Chirat,Chirat (passage),PASSAGE,5e,,Historique,Attesté de 1845 à 1866.,A changé de dénomination en 1866 : est devenu le passage Mas.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,Rue du Bourbonnais,Rue de la Pyramide,,,,,,
Passage Couderc,Couderc (passage),PASSAGE,2e,,Historique,Attesté de 1838 à 1878.,A été absorbé par la rue des Archers en 1878.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Annuaire de Lyon de 1838.","Guillaume-Benoît Couderc, banquier, député du Rhône, né en 1742, décédé à Lyon le 9 mai 1809.",,,Politique/Personnalité,,,,,
Passage Crillon,Crillon (passage),PASSAGE,6e,,Historique,Attesté en 1875.,A été absorbé par la rue Crillon.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Louis des Balbes de Berton de Crillon, né à Murs en 1543 et mort à Avignon en 1615, est un homme de guerre, capitaine et compagnon d'armes d'Henri IV. ",,,Histoire militaire/Personnalité,,,,,
Passage de Fourvière,Fourvière (passage de),PASSAGE,5e,,Historique,Attesté en 1860.,"A changé de dénomination : est devenu le passage du Rosaire.
A changé de dénomination : est devenu l'escalier du jardin de Fourvière dans le parc des Hauteurs.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Annuaire de 1860.","Le nom de Fourvière vient du latin ""Forum vetus"", ou ""Vieux forum"" : le premier construit à Lugdunum.",Montée Saint-Barthélémy,Terrasse de Fourvière,Antiquité/Religion,,,,,
Passage de la Bombarde,Bombarde (passage de la),PASSAGE,5e,,Historique,Renommé en 1815.,A changé de dénomination en 1815 : est devenu la rue des Antonins.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Vraisemblablement une enseigne. Le bas relief sur la façade du n° 10 de la rue de la Bombarde ne date que de 1772.,,,Histoire locale/Commerce,,,,,
Passage de la Martinière,Martinière (passage de la),PASSAGE,1er,,Historique,Dénommé avant 1895 et renommé en 1995.,A été dénommé passage de la Déserte avant 1895 et après 1995.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),École technique fondée sur le legs du major Martin.,,,Enseignement professionnel,,,,,
Passage de la Muette,Muette (passage de la),PASSAGE,1er,,Historique,Attesté en 1854.,A changé de dénomination : est devenu la rue de la Muette.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Une femme sourde-muette aurait habité la rue.,Quai Saint-Vincent,Cours du Général-Giraud,Femme/Personnalité,,,,,
Passage de l'Enfance,Enfance (passage de l'),PASSAGE,4e,La Croix-Rousse,Historique,Attesté de 1831 à 1895.,A été absorbé par la rue Hénon en 1895.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Des établissements de l'enfance, pensionnat de jeunes filles et hospice d'aliénés se trouvaient dans ce quartier.",,,Enfance,,,,,
Passage des Écoles,Écoles (passage des),PASSAGE,7e,3e,Historique,Attesté en 1903 et absorbé en 1912.,A été absorbé par la rue Clément-Marot en 1912.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),En référence aux établissements scolaires proches.,,,Enseignement,,,,,
Passage des Émeraudes,Émeraudes (passage des),PASSAGE,6e,,Historique,Attesté de 1882 à 1911.,A changé de dénomination en 1911 : est devenu la rue Michel-Rambaud.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Du nom du domaine de l'Emeraude qui était implanté ici, derrière la gare des Brotteaux, le long du chemin des Charpennes jusqu'à l'urbanisation de la fin du 19e siècle.",,,Urbanisme/Histoire locale,,,,,
